,0
4773,94376.96172538493
4774,156241.0239558397
4775,79012.12600175012
4776,80542.50619660132
4777,157664.64646619838
4778,70852.78781247512
4779,109374.40859815199
4780,134674.5962639628
4781,137910.777674756
4782,134022.4891523989
4783,66765.7015039986
4784,127470.31747800112
4785,187625.6993108429
4786,296837.4095313968
4787,78573.97542270366
4788,101049.2146870587
4789,349581.6556507703
4790,116494.83426219411
4791,316936.6343181487
4792,103128.9076664662
4793,58300.35180623736
4794,301495.13129384816
4795,117575.19186896458
4796,86216.47699636687
4797,77511.88641543966
4798,124972.18186255638
4799,125295.36294284277
4800,49220.530819218606
4801,513017.5636838507
4802,296777.2881530188
4803,171562.06699326728
4804,49620.121831051074
4805,57643.501826370135
4806,90638.71006012335
4807,172467.70708010346
4808,37704.13906423468
4809,82127.5462613916
4810,124519.63569363765
4811,138706.34383574035
4812,245386.39513949212
4813,82771.06841081288
4814,284388.6140703205
4815,101141.54834669176
4816,120484.0275407536
4817,205667.7868608851
4818,179470.19805005193
4819,125305.88668701239
4820,71970.8500127336
4821,154100.37542342115
4822,95007.91378338542
4823,57240.457630223595
4824,105842.58986505121
4825,61482.79284855351
4826,168501.76791421138
4827,131555.7664871877
4828,60225.342971018516
4829,102605.14664859045
4830,341020.20288560353
4831,124458.45290534385
4832,413277.83423426095
4833,91661.61947207432
4834,290314.69616493955
4835,130293.82534763962
4836,134605.14530618023
4837,150175.42461097427
4838,166810.47556497063
4839,114291.32294229139
4840,146783.96778956242
4841,256154.2489523366
4842,64603.614605649374
4843,65812.19521043915
4844,262501.1073317481
4845,80900.57542608865
4846,101525.57960273232
4847,139059.80407952517
4848,110720.58404604997
4849,187559.0837937966
4850,103376.81258659996
4851,205476.87466849573
4852,102887.66620665044
4853,133497.25329678413
4854,76060.9637108706
4855,133694.56698735896
4856,278756.1301193917
4857,111893.90319628734
4858,148425.4926886363
4859,81254.82862209529
4860,84138.45278898906
4861,105232.17506728135
4862,245965.40449665207
4863,67256.05379180517
4864,100538.73965131119
4865,114136.85383683909
4866,21349.65426169429
4867,106954.45435851719
4868,54572.983239254914
4869,152320.3780429531
4870,83724.86543778796
4871,41753.499534945004
4872,88762.08213238232
4873,83623.09526527021
4874,77713.7907439163
4875,51319.719560881145
4876,179577.76490392815
4877,72110.61441411264
4878,134099.63768402953
4879,98421.54031851422
4880,89416.4622461237
4881,42078.7550443206
4882,70484.33328050096
4883,168947.50373480748
4884,58899.08145084884
4885,113827.30029716715
4886,198660.44189280644
4887,130372.77623976581
4888,130691.74342605472
4889,45054.21465493273
4890,238365.2049367521
4891,76275.38279854972
4892,102484.12932869513
4893,257495.09869943652
4894,109369.4820677191
4895,133244.76876969077
4896,154311.60458718427
4897,334173.5670924075
4898,279504.4756317092
4899,165942.91804207955
4900,82976.5834613191
4901,110602.08507405594
4902,320293.7546675801
4903,225140.1889064433
4904,156097.14804244228
4905,86973.2471187478
4906,169387.83659903612
4907,130061.01310934778
4908,144068.65730874613
4909,312062.7744618468
4910,122266.34661719855
4911,93257.80504408944
4912,46299.89875030238
4913,148582.32970299758
4914,147489.52725672815
4915,121348.89749160875
4916,16654.405509375967
4917,126887.64904297702
4918,111337.76702228282
4919,63544.403951833025
4920,29777.88551454898
4921,131114.89651199523
4922,109642.35956359282
4923,64690.414796076715
4924,94396.42852030788
4925,63300.64956619684
4926,136254.61192779336
4927,162221.69503472093
4928,245765.71168257948
4929,39477.237640806474
4930,51434.235638150014
4931,125659.43671734538
4932,109640.86224210169
4933,99615.93260522466
4934,110331.97328162659
4935,93556.58590766788
4936,206694.97624783963
4937,212236.33170413598
4938,147805.59577826317
4939,66510.90602221526
4940,296530.70129435416
4941,171374.65366901644
4942,178232.81739643496
4943,217121.6024451498
4944,220306.46663862374
4945,78938.5545938788
4946,39293.69074995443
4947,133017.03846940864
4948,150050.35151480697
4949,117950.79915011302
4950,140202.475030059
4951,125874.5285282312
4952,110518.95448482689
4953,65110.6713076625
4954,115530.30570736062
4955,134822.337143044
4956,126884.37946731504
4957,128550.1135422904
4958,352513.02493008506
4959,80428.16514225118
4960,127740.7361092642
4961,213769.51441199146
4962,145139.8301788438
4963,88942.00122448709
4964,91904.12279590033
4965,144019.0687227454
4966,85733.03019995801
4967,50576.385205229744
4968,130376.83732223324
4969,221869.79786904156
4970,147722.89460640214
4971,65261.30402073916
4972,65891.12120368611
4973,146144.4379959302
4974,71124.04725230951
4975,281946.3584567681
4976,88114.03264760692
4977,136247.22498396505
4978,68097.93333942723
4979,112196.15673524141
4980,210724.13907653
4981,89537.8583250437
4982,126963.44856339507
4983,104706.86882384121
4984,108326.54436901491
4985,97746.89298493136
4986,83309.51881925389
4987,158243.27911618073
4988,131629.81118360162
4989,238084.37156153843
4990,357008.4656053139
4991,105160.51578775607
4992,60997.965843659826
4993,225965.13991146348
4994,216963.62115649786
4995,91598.67210268322
4996,118503.84284733888
4997,168152.2111185901
4998,123811.29727549851
4999,233865.43418559525
5000,70722.04526459333
5001,125776.27843620721
5002,97291.58320715185
5003,74274.40552432183
5004,279543.0819259761
5005,52446.51313321013
5006,224940.4130523512
5007,119180.45398155693
5008,155540.20466366783
5009,65877.57337578293
5010,66358.19486207515
5011,34557.45469898544
5012,280767.1595904939
5013,277446.44956081733
5014,84559.83782776631
5015,65855.02600419149
5016,280970.1749398876
5017,194947.7473591417
5018,98215.1654781932
5019,51577.06618980039
5020,80848.97462824732
5021,97111.97423384897
5022,152061.08909324277
5023,139735.2292544404
5024,106316.10762292147
5025,43773.420315449126
5026,153933.03169923276
5027,50451.80223015137
5028,89636.88197168428
5029,100972.37305690348
5030,92610.54642960243
5031,111089.1774213491
5032,123255.32461001165
5033,46218.353482187726
5034,86838.73310461733
5035,257289.8191976864
5036,85117.8118354138
5037,111311.21478470135
5038,94869.35822544154
5039,82761.83299698029
5040,168977.16972425673
5041,168918.86694886256
5042,126594.76756260358
5043,113094.85653686617
5044,119380.14730478171
5045,80517.7415520614
5046,229516.23034299724
5047,47323.14623714425
5048,181612.53875565343
5049,87637.31417805515
5050,107371.74302047025
5051,81853.9296728149
5052,220816.38276489358
5053,139735.45965414587
5054,92333.0189279113
5055,144416.71254737955
5056,98696.08477481175
5057,164577.98831300065
5058,69356.73888425995
5059,135237.98023001384
5060,75261.76931491401
5061,70048.29973980412
5062,146078.16141236667
5063,175454.88019181974
5064,31010.07201736141
5065,270506.4493052643
5066,162331.3180286158
5067,152324.91597579233
5068,175749.64732386824
5069,231274.79817449953
5070,81353.0993420938
5071,54154.32750174124
5072,119417.52864473592
5073,218820.43453182094
5074,142886.2039825758
5075,131434.50637615845
5076,111107.33149374835
5077,73306.90009198152
5078,293455.2424943857
5079,62975.84569744486
5080,81645.74632314686
5081,114975.25808891375
5082,59263.517622301355
5083,78072.18182815704
5084,93302.02312049549
5085,33583.38404856529
5086,186557.4508588668
5087,9396.782202872448
5088,102382.72142442316
5089,43033.60202116892
5090,101831.85065676086
5091,142849.11531348154
5092,261093.12620120868
5093,87409.68073213194
5094,213844.43063742295
5095,76126.17686116975
5096,72793.08728715964
5097,103207.81931748614
5098,147543.93390072603
5099,127977.56581861619
5100,23055.589757492766
5101,90834.12635381427
5102,58363.95414468367
5103,45159.640558184125
5104,60551.46672443766
5105,71498.35549677629
5106,76106.40549078863
5107,138803.7741062101
5108,104005.63586238027
5109,352489.04680079967
5110,205110.1180849066
5111,180366.544015551
5112,162833.01747448184
5113,131826.0149157187
5114,85373.24209949654
5115,126109.01212875545
5116,147975.32720792852
5117,240236.5117123844
5118,131151.62515392993
5119,118019.07895676792
5120,70371.48610699829
5121,70837.32598117087
5122,200044.73932709266
5123,176791.17243087385
5124,90824.3198222816
5125,47043.88025768101
5126,139656.84753507003
5127,290884.4389884332
5128,152503.0236999914
5129,96582.01123485062
5130,147030.09223455656
5131,48467.66582652368
5132,124927.97981743887
5133,54631.47408171184
5134,225637.6916951714
5135,78171.16403477825
5136,174611.03288303316
5137,102058.41402194276
5138,201298.78913448844
5139,241065.71640579216
5140,27127.04447249882
5141,149789.96895004623
5142,79426.36298247986
5143,61220.640873894095
5144,134360.8539128257
5145,64030.81154494267
5146,85438.94857994653
5147,71901.91860581655
5148,90353.80762897432
5149,105993.04505448695
5150,294227.13178625517
5151,107203.13186298776
5152,165626.99762845505
5153,327916.05696634296
5154,60806.293813473545
5155,94140.70221323334
5156,153848.62361273263
5157,95582.78956174385
5158,98348.32227792684
5159,246830.5727889631
5160,134625.43034033384
5161,97211.93748748675
5162,252656.1657929225
5163,288009.02906179614
5164,50997.0027974369
5165,77099.39391178731
5166,76578.28807207942
5167,106484.97767764889
5168,206956.11361000128
5169,90244.20368911978
5170,249366.77538793627
5171,279471.9646078022
5172,68261.8776852386
5173,86344.38533796184
5174,96828.47722873464
5175,238379.7663451666
5176,82413.22798381746
5177,128047.71796122007
5178,125772.6398069486
5179,323863.7119065756
5180,71475.07601807266
5181,69562.26077536494
5182,33526.925820603035
5183,90230.26113114227
5184,70678.63136038184
5185,175506.71199955884
5186,52758.70167584531
5187,124806.99568228051
5188,131246.63229539152
5189,66399.15021037124
5190,144533.05699444935
5191,249936.48833722435
5192,101693.59280735534
5193,282620.4709212482
5194,290359.3158282973
5195,142236.6645871317
5196,124706.47903335933
5197,136856.57205524575
5198,50019.41526226234
5199,91906.60845969804
5200,89680.55492435768
5201,114311.3303778097
5202,178473.4923823187
5203,204542.64453882724
5204,111147.72067315131
5205,77299.95995952282
5206,184495.53635958675
5207,147603.43525161222
5208,117960.94448564481
5209,99954.50603293348
5210,176112.91549833305
5211,494927.3171889661
5212,109403.00326708984
5213,277116.980770112
5214,88152.68447509408
5215,586031.0703007812
5216,201942.63855796866
5217,84283.79212324228
5218,152370.9508021772
5219,107550.39584217127
5220,102714.76877011545
5221,40434.918327403255
5222,214878.4438570356
5223,169292.77880601492
5224,97367.47976315301
5225,49259.353312121704
5226,238529.98644708563
5227,144471.34204475302
5228,157286.70292526204
5229,121322.02732714824
5230,189213.0776050361
5231,114486.41919240076
5232,114823.24884491973
5233,53342.19759955164
5234,97165.08889369294
5235,131451.04156245757
5236,165688.27118220646
5237,271461.4527030261
5238,110494.6172637213
5239,299970.8623816967
5240,88332.10432511754
5241,99453.7089743549
5242,89965.08937743679
5243,75933.64349615481
5244,59923.36575968098
5245,97524.66540798452
5246,145952.82799902465
5247,54650.690714755096
5248,120836.70878778119
5249,166729.219487424
5250,93602.85633810144
5251,126306.41457120981
5252,66187.88867745828
5253,168795.89425070956
5254,53658.937811396085
5255,97423.25982153695
5256,64066.50084720552
5257,77702.43319872767
5258,85976.97383756377
5259,151818.84998765774
5260,82570.3089188328
5261,181532.6924606543
5262,135642.49572368246
5263,101251.02885216288
5264,115416.7078829892
5265,172446.12393974606
5266,287474.1175920777
5267,213419.20903878007
5268,273629.1474893298
5269,332300.7478313735
5270,142493.57824441977
5271,162697.2548196083
5272,101449.88572044019
5273,169864.17187719047
5274,98751.10717926454
5275,280940.3044770835
5276,185161.5445195362
5277,208216.13367780857
5278,59953.50304163247
5279,75722.29913998116
5280,212660.12220295984
5281,82651.09106833208
5282,50204.840191136114
5283,149289.5271045426
5284,163863.34326595534
5285,130817.08711186517
5286,76787.87021139637
5287,276199.715576279
5288,120676.3464911012
5289,132803.43928659055
5290,208819.06710270885
5291,93983.82984315138
5292,64697.742786587216
5293,68206.99301092327
5294,159220.45783489756
5295,87856.28186162747
5296,285812.65617636684
5297,73365.94241791777
5298,201821.3402435556
5299,59724.20186994132
5300,98583.07924623787
5301,238697.23444547039
5302,41193.68344925903
5303,359420.50427332707
5304,203167.19027005043
5305,142931.07044935506
5306,136640.98026614822
5307,174734.80055107363
5308,72598.0043077534
5309,128387.76197856106
5310,155594.1841458613
5311,70457.47670096997
5312,145015.47860182356
5313,83451.40034997277
5314,176185.47654719744
5315,74550.66493885498
5316,97355.09339375608
5317,392901.91768082883
5318,107672.49437467381
5319,58587.470852166414
5320,64948.70042148139
5321,32622.428715446033
5322,260245.2936741691
5323,41145.12271248549
5324,132379.88134081196
5325,52492.90118029993
5326,141991.89351365808
5327,117313.38991398644
5328,90703.23849826399
5329,69794.81931196712
5330,150403.9292664826
5331,79534.71324366145
5332,196460.79113587178
5333,208091.3410196118
5334,95538.55025961343
5335,313085.23721010797
5336,131209.39837889466
5337,145331.3045177264
5338,86979.11214732844
5339,201639.06737479754
5340,153158.87746088486
5341,58968.539227942005
5342,118669.63721116353
5343,93259.92127541732
5344,158907.94704049826
5345,145552.0898994822
5346,37035.13001216762
5347,111587.4207072556
5348,76605.63882247731
5349,162257.58449458703
5350,180290.79729486536
5351,215001.05217482336
5352,133292.66201584414
5353,71183.4813306462
5354,153762.85218331777
5355,102787.80455048941
5356,173934.0053819958
5357,95672.05940622557
5358,55725.49539874401
5359,188000.58630906697
5360,205483.25185139198
5361,214251.67006627563
5362,54228.42247365508
5363,404734.73631600384
5364,80404.95472489484
5365,126175.83708086982
5366,104047.96990036126
5367,80600.35648757778
5368,38849.34834329877
5369,149812.5954395132
5370,148418.66990292817
5371,128044.2338644974
5372,173972.01776865125
5373,132836.02596672904
5374,169778.05864588544
5375,70191.05682218168
5376,189392.36595671996
5377,157375.02512173727
5378,72716.87206353992
5379,119149.9131802572
5380,280170.6966326861
5381,171392.95576721802
5382,80250.52493542712
5383,47351.5158889927
5384,288814.50262982864
5385,34477.858864913695
5386,168214.4135447219
5387,73851.04100550711
5388,79953.6129282536
5389,64789.31004880648
5390,133582.3534807237
5391,49477.274557082914
5392,304434.9640894709
5393,186256.6724146707
5394,125636.18961133156
5395,91062.62950450927
5396,73112.29294266086
5397,152253.00561792497
5398,58604.89864456002
5399,190786.31626062188
5400,66149.58173276763
5401,60058.90621732734
5402,75457.27059475984
5403,74099.98725065682
5404,370859.3003878426
5405,203740.3444035221
5406,39022.26593679935
5407,104290.81865793373
5408,158350.15246265195
5409,94521.22827529162
5410,142088.57317419536
5411,92472.49933230318
5412,117584.16641538031
5413,116343.80781146977
5414,193719.757074981
5415,60559.885145911016
5416,112514.40770573542
5417,150880.73744890094
5418,287696.15854174923
5419,122574.12111575995
5420,188544.1902517127
5421,111053.27523584012
5422,196759.02238309104
5423,376161.20162846707
5424,209469.4073486803
5425,248728.24986100476
5426,73398.16941443831
5427,135518.60206648428
5428,246734.001446452
5429,142079.05422999803
5430,107232.57805512194
5431,219239.87934753858
5432,142953.33149044774
5433,91427.52936688438
5434,107584.72633295879
5435,70575.0311662266
5436,127342.11878403462
5437,52339.012645827606
5438,121397.36745817773
5439,81904.66508305259
5440,103992.74886556622
5441,92133.43667976093
5442,170338.76673110947
5443,184158.25731234532
5444,164279.25128147006
5445,99118.13307300024
5446,275173.9049853515
5447,36361.875575039536
5448,161961.93515599053
5449,184110.16311449185
5450,128708.93748340383
5451,180484.57547717728
5452,89747.76295452844
5453,144911.26223421376
5454,311972.3327780152
5455,155052.4140082812
5456,91516.08436327148
5457,122927.21987253893
5458,154935.79098327737
5459,169754.83752829023
5460,154035.61759139784
5461,65247.20710192062
5462,78164.60327944718
5463,96087.01680136006
5464,309038.72865558136
5465,61516.50743643101
5466,106060.8005508678
5467,70157.28058051225
5468,89876.79953148216
5469,126505.13348926976
5470,95009.11097682547
5471,63004.68859291822
5472,76035.80963166244
5473,133847.2484956812
5474,90055.29591180757
5475,90686.21764057316
5476,160153.99996202998
5477,98343.32946959883
5478,148864.29673272744
5479,122400.08504633233
5480,195650.58152944222
5481,141086.65275409445
5482,98068.40492988471
5483,119528.27307593543
5484,172558.12828365155
5485,101424.30712668132
5486,63159.330564860255
5487,60632.47965828702
5488,74077.8172505498
5489,108779.82329123747
5490,106018.69621788245
5491,104416.54294637311
5492,143759.36906544026
5493,126637.32999478187
5494,130097.81072779465
5495,90727.38611476403
5496,66239.00072162319
5497,172897.31470138393
5498,72033.50601301994
5499,92321.93191355374
5500,77938.49627476
5501,104155.62473398354
5502,178147.88048839383
5503,121306.36265371833
5504,115371.54854748491
5505,157343.428777921
5506,64401.52245912328
5507,52940.996600736864
5508,69587.41707468778
5509,96891.44088144228
5510,84342.76761729736
5511,107917.25581415836
5512,130131.1654463103
5513,50647.63582391385
5514,125908.30544656236
5515,88472.01614014152
5516,101045.16542827617
5517,91075.28105039895
5518,283939.6022729194
5519,100732.31314543262
5520,98088.27092608437
5521,216997.177966333
5522,155058.1157187987
5523,286190.7188993236
5524,83933.84129991941
5525,165996.93833409436
5526,111645.12678223755
5527,93777.60949013382
5528,51567.45456315484
5529,86356.58323219419
5530,67904.80810950324
5531,105353.54333824944
5532,100944.74812218547
5533,101145.41544026043
5534,120564.96113066189
5535,107062.91271068156
5536,119987.94442947861
5537,131252.19485964533
5538,65767.39354957268
5539,82647.60451224633
5540,125798.19679261837
5541,75594.6393644344
5542,108025.21873996034
5543,116870.35710326117
5544,103603.44943305291
5545,275793.4652739158
5546,159597.41404501535
5547,100869.40499368683
5548,140630.0431366237
5549,272302.26000355557
5550,79397.99431141652
5551,145317.30406467337
5552,73123.75838422682
5553,67239.2603632966
5554,257293.62124090828
5555,66402.28170260414
5556,83827.19524788298
5557,210541.55142999627
5558,67110.84309679456
5559,120781.77353192773
5560,62883.44934924599
5561,133457.27489620447
5562,54861.651513377205
5563,200305.66963655408
5564,48472.31515696924
5565,-94631.45432362054
5566,161279.48250765353
5567,100797.45601918548
5568,87463.52260610834
5569,310174.1301720729
5570,58013.70016521122
5571,121842.59745970182
5572,76156.22428310942
5573,81239.69188824482
5574,140376.17816403508
5575,198839.04287712183
5576,126688.17252870742
5577,99225.81415809598
5578,205821.096801389
5579,182264.11894222442
5580,166106.69364549313
5581,74859.12933634408
5582,172430.80253231898
5583,71919.03746605571
5584,82116.56108577643
5585,92074.82568623126
5586,87177.53282462154
5587,46295.78259361163
5588,130607.11525398679
5589,256577.18106756918
5590,105397.51895638183
5591,253130.96533559263
5592,286143.2718937462
5593,99533.63798858412
5594,158048.59116120823
5595,265370.64115049783
5596,165629.45365240797
5597,118555.13136283495
5598,240083.91762871202
5599,126702.30353268888
5600,161134.7042733524
5601,148346.35327561945
5602,273975.4063256644
5603,116132.49082516972
5604,137033.85065426677
5605,92003.12840306293
5606,77299.72501164023
5607,277080.6292404048
5608,28006.085425604135
5609,105092.95963909011
5610,227078.39610732067
5611,210885.84154623747
5612,129456.12041558046
5613,86187.46379913948
5614,157267.05226200633
5615,182137.7442691801
5616,159180.55100826174
5617,268930.4034557892
5618,88212.75721861795
5619,103281.14571080822
5620,255405.98433230538
5621,268421.9905220177
5622,150164.6517626159
5623,32867.79474144988
5624,207842.03494466376
5625,152688.83555574343
5626,349000.3835020056
5627,111094.12648458872
5628,293459.3684630953
5629,61014.87163918652
5630,361366.5682885414
5631,102038.65020350553
5632,266671.3385151904
5633,63022.51427129656
5634,354026.41620051675
5635,102942.2475348236
5636,154323.02441181522
5637,71166.71590063628
5638,143463.97627380583
5639,255619.2623948818
5640,106846.20207139291
5641,125559.50170087814
5642,101831.19037919119
5643,129383.21753151901
5644,141379.57252265792
5645,136149.70833902713
5646,102216.2471039109
5647,283236.81857630797
5648,99636.49266711064
5649,72848.69639298599
5650,126847.06937494408
5651,121182.30949311797
5652,277839.3241647063
5653,79542.38951143343
5654,273285.96624006797
5655,130163.50243641809
5656,140859.4364216188
5657,146409.46116340905
5658,88880.05038324371
5659,168967.16673812177
5660,228480.23263575602
5661,220710.76733620092
5662,143973.7905116044
5663,99828.56268127356
5664,118881.90052931197
5665,152904.85467185825
5666,115275.87577107176
5667,178753.41711885855
5668,101478.53066898882
5669,149317.57259700447
5670,123036.16130203381
5671,151016.73172709066
5672,98815.28436844423
5673,70940.40322663635
5674,195321.80957544874
5675,122207.36264614668
5676,115480.124987619
5677,53881.60111830477
5678,87636.38101473264
5679,285856.95297819097
5680,95835.50059394538
5681,82405.08234493341
5682,80569.55710485019
5683,70460.21287051216
5684,37741.799974038266
5685,48286.23388131242
5686,19837.960317184217
5687,144995.8018616177
5688,70993.73353298008
5689,75073.61625987757
5690,79414.98453607969
5691,272576.4761084253
5692,102712.6186517477
5693,132596.96160364524
5694,75975.96298869979
5695,196310.55743797123
5696,49557.25612665247
5697,76846.48550655041
5698,79477.3939878717
5699,137868.3129140418
5700,119562.47384179384
5701,172936.0522567425
5702,284876.4069319349
5703,72714.28407655843
5704,128580.75377229042
5705,67532.23634328507
5706,103327.90664349403
5707,91557.97959832661
5708,129783.6927128816
5709,148053.76445368398
5710,104582.6175069157
5711,-375.7574874423444
5712,227007.74667690042
5713,43773.25182767399
5714,109866.15489459038
5715,72008.01321983151
5716,344005.8681560019
5717,254162.95908211917
5718,386479.287247275
5719,100096.69707259908
5720,73953.11952763423
5721,144814.40868400875
5722,164522.68522195332
5723,115979.88441913575
5724,127957.8340205457
5725,146313.83565077744
5726,148105.2711243229
5727,140526.75479650684
5728,346908.90149070974
5729,57925.131615675054
5730,65828.18839942664
5731,147597.54677681718
5732,52229.75224409904
5733,81246.92877376731
5734,208310.12637121044
5735,84988.27435365319
5736,125815.39057652932
5737,154605.3144916799
5738,181276.5714142518
5739,-51441.841082227416
5740,128874.38821118977
5741,112834.40333414823
5742,234391.95789184608
5743,61067.03313957341
5744,92044.25451345928
5745,115096.74837932922
5746,206262.63050652016
5747,127867.90444137063
5748,275573.84658921324
5749,133133.1935242787
5750,58283.47926228866
5751,153068.08762099966
5752,111761.97196361702
5753,244559.8446120452
5754,152161.35307091102
5755,127441.61467500497
5756,81049.91652433947
5757,132242.13050976675
5758,73781.34585850406
5759,173769.59358404856
5760,68367.790916631
5761,64121.53046740219
5762,396925.78224734403
5763,81857.38552722242
5764,67597.27449508104
5765,93184.37496067584
5766,113350.39626139682
5767,53398.422850297764
5768,254750.4597324161
5769,80353.65414931718
5770,120777.93140261434
5771,61785.225246142596
5772,114429.84828963876
5773,109865.77823755704
5774,107851.82272223197
5775,144170.08537188452
5776,279142.3217464825
5777,40448.87649736181
5778,57284.49078424089
5779,118501.13701395132
5780,63510.782113636844
5781,274179.8203693647
5782,64870.23571730312
5783,91623.29070247151
5784,172381.2684413409
5785,126110.84218231402
5786,130441.07367487531
5787,86762.07079630438
5788,123278.53329944052
5789,200456.34411405772
5790,74856.57666994445
5791,106519.57253063004
5792,122636.24203659594
5793,146836.53049780428
5794,51205.37843720149
5795,90580.87017166987
5796,117845.25937155541
5797,125571.54293338023
5798,79221.99706145097
5799,115235.29820484109
5800,73955.72029693425
5801,145236.91163882427
5802,62695.47776922304
5803,174932.2034776127
5804,149560.04237033054
5805,28206.56490413379
5806,132449.39035884384
5807,129762.63197123539
5808,90914.84217852354
5809,78504.72210968565
5810,114168.78594965115
5811,266332.74569741543
5812,85777.64181692619
5813,76584.91962498054
5814,139677.49490049575
5815,161682.06628717203
5816,84896.06124639511
5817,62231.04433827568
5818,90683.69888689276
5819,166324.99621256534
5820,89195.99924618378
5821,132539.31301332358
5822,69508.48592960276
5823,67140.28111075424
5824,201476.59445285518
5825,52536.600681961514
5826,137756.99022228923
5827,48846.66955315042
5828,131943.88558376208
5829,152964.3897876395
5830,74269.82138440572
5831,179974.6349464897
5832,85769.2671483634
5833,147730.92134020105
5834,295590.2966414988
5835,80097.42562809028
5836,103843.77993004024
5837,356950.4207578758
5838,67470.57140670251
5839,193849.08754274342
5840,165907.66519481316
5841,65243.1483686259
5842,60837.52090088837
5843,136148.58839881513
5844,35130.87013443373
5845,171436.58457239438
5846,172315.7264598515
5847,90648.30136587098
5848,106243.65312067047
5849,117857.2595880637
5850,170865.9209473068
5851,396741.21558692027
5852,347501.2530277902
5853,260283.58956506476
5854,13193.57723458577
5855,90402.03936241008
5856,115808.49892091658
5857,120267.67630726285
5858,127896.26694534905
5859,137634.56107914727
5860,118628.97856996022
5861,191153.88966388535
5862,98831.11988428328
5863,23660.707777614705
5864,262294.11581952963
5865,111662.78399192449
5866,77659.59163245652
5867,91285.61241293978
5868,207439.2315201452
5869,121557.42930242512
5870,111520.02381135244
5871,81222.73404889647
5872,144967.0320400251
5873,103255.63708123751
5874,148427.05509303045
5875,164342.9799315501
5876,1139288.6331327306
5877,257693.4107717108
5878,201073.3803503448
5879,247204.15854698792
5880,257488.64380321745
5881,48399.1465223236
5882,56697.50739985611
5883,58633.13174694218
5884,112963.75883398391
5885,123451.4880930772
5886,46002.310823329724
5887,143109.8762085233
5888,65059.125657722354
5889,211006.15496493317
5890,244209.44470045716
5891,147425.45178020187
5892,253988.10923216026
5893,74140.67494449578
5894,106235.03491724562
5895,67962.90932296962
5896,87890.86165844463
5897,151521.6475785682
5898,101475.05942080263
5899,98757.44977170695
5900,51008.11484111007
5901,174173.31786994822
5902,114331.28307387326
5903,70507.06409625337
5904,153420.51049121004
5905,36278.1344691664
5906,195048.691579503
5907,135470.25279590115
5908,98019.75546611939
5909,110472.37121214252
5910,102456.91240725573
5911,220126.47239419352
5912,166442.9531538263
5913,68620.48775380384
5914,122297.49937933497
5915,156971.3818460349
5916,155505.4993696157
5917,128008.54564748704
5918,47647.036333321594
5919,87786.57197903935
5920,145187.8889171593
5921,123725.69723478518
5922,138877.42972626165
5923,41740.56316117011
5924,114454.03343360592
5925,257454.00029052328
5926,86956.98711767979
5927,110353.63421212696
5928,187060.80309470277
5929,183151.01372714248
5930,67132.77608079836
5931,76715.46431064699
5932,192892.67753026076
5933,141959.96402930096
5934,197232.28314415552
5935,58663.64690001961
5936,283002.44175077137
5937,330662.59115096275
5938,117536.20175548922
5939,149703.59337506816
5940,127868.0253199935
5941,56417.4032003209
5942,112330.54527960811
5943,83372.62153537199
5944,66757.24857822247
5945,47081.771179857664
5946,285079.08013053704
5947,67260.3252431238
5948,32666.141916085035
5949,87328.0661343392
5950,277947.5510674305
5951,99639.05626183003
5952,299055.4419525126
5953,96030.44758364838
5954,123929.93859667704
5955,129052.09710743837
5956,247360.58945958503
5957,118042.53525892086
5958,54871.740072882734
5959,67309.19251740351
5960,168014.9455854008
5961,136420.8682421483
5962,190665.1094326172
5963,78935.83927985281
5964,117500.86037050001
5965,54629.54869690817
5966,126890.34958398808
5967,262166.30082563125
5968,172739.95299060922
5969,157938.77573579364
5970,69266.55662942678
5971,111313.065256848
5972,53352.63695602957
5973,82198.55359756295
5974,76050.36833202466
5975,170952.28388825618
5976,125453.19816750847
5977,77241.01833222341
5978,90648.15785221942
5979,137352.86309630703
5980,113436.67865248863
5981,69791.67328032944
5982,169696.85268254392
5983,130995.58827785682
5984,158662.81451426633
5985,89525.88190455548
5986,150950.69085316546
5987,270461.91049524304
5988,50401.36202849075
5989,90629.09363650158
5990,363651.47517564334
5991,88432.39680188801
5992,65815.06098084152
5993,160875.99009282235
5994,150900.63184901886
5995,114400.30032323766
5996,163549.16901808232
5997,56459.72778953891
5998,81145.84993052296
5999,201470.72955634072
6000,49494.28818288259
6001,101795.77026650403
6002,296739.6295323884
6003,52700.398176106624
6004,62435.793995193206
6005,155511.44786919001
6006,119761.61296525132
6007,195235.74462530948
6008,128714.90158843435
6009,-3990.3310138303787
6010,160630.41701564193
6011,105474.1147134928
6012,99381.2365438817
6013,133318.2765515996
6014,188689.63238887023
6015,114468.72196103726
6016,87188.39482667297
6017,109674.9902998237
6018,179369.8287312053
6019,273351.97043505963
6020,221918.50847783126
6021,54627.88583590556
6022,166738.80012085475
6023,120078.95264219493
6024,282832.4929430131
6025,77754.99415690918
6026,334517.59041076247
6027,102558.64631214086
6028,89213.92536088079
6029,155412.35546897445
6030,63843.11963465903
6031,36081.35132777784
6032,149614.7019071672
6033,118827.58853430673
6034,84719.56446609087
6035,166674.76812590286
6036,80704.66951739602
6037,138032.03629159182
6038,121455.46942079999
6039,109467.39054643456
6040,110493.86067293398
6041,177239.79933404736
6042,44518.78385454975
6043,171948.21687995456
6044,67472.84181825258
6045,65518.95381296333
